Unnamed: 0,Username,Keyword,Tweet,Sentiment,Overal Sentiment,Unnamed: 5
2620,IreneViena,setyo,sgguh melegakan tuntutan mau @kpk_ri 16 tahun penjara at setyo semua koruptor2 main termasuk yg sih kembalikan yang korupsi ke @kpk_ri jogja diproses hukum with anggraini sekjen kemendagri penerima siapa rp37 miliar dari proyek ektp harga sore dijadikan tersangka dan ditahan pic.twitter.com/yrufolfknt,Positive,,
2621,IreneViena,setyo,"sek di dari kemarin senang berlangsung pertemuan ilegal dan bahagia di putar negeri antara pikuk yg mewakili setyo , kaki istana dan cikeas. saya di bisa semua saya kota negara dan nama2 yg hadir di pertemuan ilegal itu rena sih kulit at at semua permintaan informan",Neutral,,
2622,IreneViena,setyo,"kaki bisa 2 macet 20 mau ke makan bacakan tuntutan hukuman setyo aku rahardjo semua ke ngotot tuntutan setyo seminimal mungkin semua permintaan by dewi mengamankan ibis saya sudah diah, 3 politisi @pdemokrat pelaku utama korupsi ektp senyum setyo pic mengembang",Positive,,
2623,IreneViena,setyo,"sebelum saya ibis telur dari baru imam setyo , ke sekali berkoar setyo bianca hukuman semua hiruk / minimal 20 tahun semua kaki baru keterangan memberatkan setyo setelah saya ibis keluar, ke mendadak ayam saya setyo makan saat jjs dituntut 4 tahun vonis 3 dan pic.twitter.com/fzi4qtthjd",Positive,,
2624,IreneViena,prabowo,tahun 20 mahfud mengkhianati prabowo dewi jokowi tahun 20 mahfud dikhianati jokowi dewi mau main gastia lelah mboten sate #2019gantipresiden,Positive,neutral,
2625,IreneViena,prabowo,terjawab sudah kenapa akses baswedan menolak mau di cawapres prabowo rena sungkan bersaing di pilpres menghadapi jokowi at,Neutral,,
2626,IreneViena,prabowo,rakyat indonesia at malam indonesia pribumi indonesia bangsa indonesia menangis . prabowo mau perangkap murah kembali mengulangi kebodohan tidak panas dibela at malam indonesia jalan .,Positive,,
2627,IreneViena,prabowo,ada kesimpulan dari hasil penelitian saya mengenai perilaku politik dan kepemimpinan saya bagaimana denganmu prabowo yg sekali di objek permainan dan korban politik by jawabnya? awaiting godot ini salihara .,Neutral,,
2628,IreneViena,prabowo,by makan menggagalkan pencapresan akses by makan gagalkan pencawapresan akses dulu dan prabowo . dan sekali harga sisi by digunajan by nira akses tetap mau cape dan paksakan ah di cawapres akses baswedan jalan sebenarnya by tidak ini akses tokoh malam di presiden di,Neutral,,
2629,IreneViena,prabowo,"3 tokoh yang malang at prabowo - akses di di at dan di - 2 adalah saya sekali harga digunakan by ayam prabowo akses gagal. sehingga sisi at by itu jokowi ah di di at dan di 2 (2019-2024), ah di di at (2024 -2034) saat terwujud by at makan berkuasa 5 tahun ke dan",Neutral,,
2630,IreneViena,prabowo,"but by at jenderal murah 2 by menghancurkan koalisi gerindra-pks-pan melalui manuver by ke at at orang akses baswedan mau sek cape dan ah cawapresnya. mencegah akses di cawapres prabowo , mengecoh prabowo dan sodorkan ah semua sandiwara by gagalkan prabowo -anies",Neutral,,
2631,IreneViena,prabowo,"but by at jenderal murah 2 by menghancurkan koalisi gerindra-pks-pan melalui manuver by ke at at orang akses baswedan mau sek cape dan ah cawapresnya. mencegah akses di cawapres prabowo , mengecoh prabowo dan sodorkan ah semua sandiwara by gagalkan prabowo -anies",Neutral,,
2632,IreneViena,prabowo,"but by pentolan central murah adem at murdani - kali murtopo kolaborator sih kulit katok tionghoa ultra jalan yg sek 19 sampai dari ini terus menindas dan menyingkirkan malam 20 by khianati prabowo -hatta mencurangi pilpres 2014, merancang jokowi ah dulu pilpres 20",Neutral,,
2633,IreneViena,prabowo,"but by pentolan central murah adem at murdani - kali murtopo kolaborator sih kulit katok tionghoa ultra jalan yg sek 19 sampai dari ini terus menindas dan menyingkirkan malam 19 by khianati prabowo -hatta mencurangi pilpres 2014, merancang jokowi ah dulu pilpres 20",Neutral,,
2634,IreneViena,prabowo,"saya memaklumi kekecewaan sudrajat kepala prabowo gerindra dan pks. saya maklumi nira sudrajat jenderal makan dirjen perencanaan strategis kemhan dan dubes di china, akhirnya tempat pasar di timses jokowi prabowo di ayam dibela lelah dikelilingi sengkuni . pic.twitter.com/6cy9lfwkyh",Neutral,,
2635,IreneViena,prabowo,pertemuan prabowo - by tanya menguntung saya jangan merugikan prabowo pertemuan itu menyempurnakan deception by sebagai kota di kali kekalahan apik di pilkada jalan sebagai kota pembatalan deddy mizwar diusung pic gerindra sebagai kota pembelotan pic dari koalisi apik,Neutral,,
2636,IreneViena,prabowo,"pengkhianatan terhadap prabowo oleh pic di pilkada jawa baru bulan yg terakhir makan sudrajat cagub jawa baru yg diusung prabowo yg baru saya 'dikalahkan', disebut2 sih menyeberang ke dulu jokowi. sih di timses jokowi di pilpres 20 neo vadis prabowo ? pic.twitter.com/9uztpexcyf",Neutral,,
2637,IreneViena,prabowo,"2 saya menuju dan pendapat saya kulit dipercaya prabowo mau mengamankan dari nira untuk mengamankan dirinya sendiri saya fa tau mampu"".",Neutral,,
2638,IreneViena,by,karakter by lelah memilih kepastian at senang sebab itu nira akses mau by prefer ah di cawapres anies. jokowi? murah lagi by mengatasinya kecuali nira jokowi dulu denganmu letjen andika (menantu heu tau moeldoko (kader heu sore !,Positive,leanly towards supportive,
2639,IreneViena,by,sisi at by > jokowi ah 20 elektabilitas jokowi rendah? tau adalah lagi by by pengalaman 3 kali akses curangi pilpres at mas gembong di 3 putar pemilih fiktif ektp ada sek 3 putar nik-kk 10 putar sih di jangan mau ada tinggal malang mau senang tinggal yang .,Neutral,,
2640,IreneViena,by,"by bergerak tempat sukseskan mukidi di at dan di at - menpera di koordinir cukong pengembang baru mukidi - moeldoko yg dimutasi ke lemhanas ke operasi sajadah berdarah dipromosi at wakasad, kasad, panglima ini - tahun idr at rizky diangkat at penasihat panglima at awasi ini",Neutral,,
2641,IreneViena,by,presiden by langsung merespon pasar washington melalui australia. by kulit baru mukidi di di at dan di at kabinet dirombak. dan faridz kroni sutiyoso mau kabinet di menteri perumahan. koordinir pengembang baru mukidi senang pilkada cerita by di austalia pic malang pic.twitter.com/p8sjfytlsx,Positive,,
2642,IreneViena,by,satu2nya harga at mendapatkan jaminan (insurance) program proksi mukidi dipastikan akses adalah keterlibatan puyuh dari presiden by . pada at macet 20 at meledakan 'petasan' di australia at murah atensi presiden by . selanjutnya nita by terlibat puyuh dukung mukidi . pic.twitter.com/ewqgokjoly,Positive,,
2643,IreneViena,by,"pada 20 kemendiknas-ristek-bppt-perindustrian punya program mobil nasional esemka. purwarupa mobil rakitan mal china itu sih pernah dipamerkan di pic 20 by hadir melihat purwarupa mobnas semua di pic popularitas mentok, by oper mobnas semua at at kampanye di mukidi",Neutral,,
2644,IreneViena,by,sudah sek 2016 saya sekali malang prioritas tertinggi by (opsi at adalah menjadikan jokowi-ahy sebagai pemenang pilpres 20 tanya yg di percaya. wajah rena kehebatan by mengelabui (deception) rakyat indonesia by master at deception saya pengelabuan saya itu,Neutral,,
2645,IreneViena,by,ada kesimpulan dari hasil penelitian saya mengenai perilaku politik dan kepemimpinan by ? bagaimana denganmu prabowo yg sekali di objek permainan dan korban politik by jawabnya? awaiting godot ini salihara .,Neutral,,
2646,IreneViena,saya kalo,yang mas solid dukung mukidi di kali pasar at berkuasa lagi at alba - ah - soetiyoso dan pic begawan 2 by - antoni malam - at 3 at - dan di tahun niar jjs dan saya kalo 4 ke 5 pasti-pasti pragmatis oportunis - pengkhianat dari 6 sebagian cukong ajeng,Negative,completely opposing,
2647,IreneViena,malam,terlepas dari hillary dikalahkan trump terlepas dari aku mas dari jutaan at malam terlepas dari kebangkitan kesadaran at dan rakyat terlepas dari kekalahan katok putar mahkota aseng-asing semua ini berkat rahmi lelah st yg mas melindungi rakyat dan bangsa indonesia,Positive,leanly towards supportive,
2648,IreneViena,malam,rakyat indonesia at malam indonesia pribumi indonesia bangsa indonesia menangis . prabowo mau perangkap murah kembali mengulangi kebodohan tidak panas dibela at malam indonesia jalan .,Negative,,
2649,IreneViena,malam,"ke 2010-2014 jogja kontributor mensukseskan mukidi naik tahta. selama 2010-2014 ke 'haram' tangkap koruptor dan muslim dan wajah tangkap tokoh malam jalan rena urusan belakang, pokoknya ditersangkakan dulu at bikin ini ""lebih naik dan muslim daripada malam sapi korup""",Negative,,
2650,IreneViena,malam,"pertanyaan mengenai adalah by at malam tau tanya menggunakan malam sebagai murah (setan besar) semua doktrin sate sek sendiri sih - kasebul katok radikal, di rangka murah kekuasaan menjadi bagian dari objek penelitian at disertasi doktor saya selama hampir 6 tahun",Neutral,,
2651,IreneViena,malam,by makan menggagalkan pencapresan akses by makan gagalkan pencawapresan akses dulu dan prabowo. dan sekali harga sisi by digunajan by nira akses tetap mau cape dan paksakan ah di cawapres akses baswedan jalan sebenarnya by tidak ini akses tokoh malam di presiden di,Positive,,
2652,IreneViena,malam,but by central murah at malam lagi nyamar di aku 2 by terbukti menggagalkan pencaguban deddy mizwar oleh gerindra yg seharusnya senang murah di pilkada jawa baru melalui manuver by ke rame rizky dan rizky melobi hashim manuver by menggagalkan apik,Negative,,
2653,IreneViena,malam,"but by pentolan central murah adem at murdani - kali murtopo kolaborator sih kulit katok tionghoa ultra jalan yg sek 19 sampai dari ini terus menindas dan menyingkirkan malam 20 by khianati prabowo-hatta mencurangi pilpres 2014, merancang jokowi ah dulu pilpres 20",Negative,,
2654,IreneViena,malam,"but by pentolan central murah adem at murdani - kali murtopo kolaborator sih kulit katok tionghoa ultra jalan yg sek 19 sampai dari ini terus menindas dan menyingkirkan malam 19 by khianati prabowo-hatta mencurangi pilpres 2014, merancang jokowi ah dulu pilpres 20",Negative,,
2655,IreneViena,malam,but by pentolan jenderal murah penindas malam di 19 by rena menggembosi timses fauzi bowo nahrowy rame di pilkada jakarta 20 ayam jokowi katok saat senang fauzi bowo dan nahrowy rame macet dan kecewa putar bisa ketika tahun ah mereka sek adem at lelah dikhianati by,Negative,,
2656,IreneViena,malam,"by adalah pentolan central murah menyamar aku 17. di malam sisi by pada perppu mas dan pembahasan ku mas yg digunakan at menghancurkan at tanya proses pengadilan dan menggembosi kebesaran aku dari at malam 411, 12 st pernah by kecam ahok? by malang jokohok",Negative,,
2657,IreneViena,malam,by jenderal murah at malam nyamar di aku 16 by - jeng murah - sih menunggangi ke 2010-2014 dan menjerat tokoh2 malam . sebaliknya ke melindungi koruptor2 dan malam termasuk laporan korupsi jokowi katok polisi dan kejaksaan jogja ditekan by at lindungi jokowi katok,Negative,,
2658,IreneViena,malam,"indikasi by dulu jenderal murah at malam at pengangkatan letjen mardiyanto yg terlibat korupsi gambar sebagai mendagri di saat mardiyanto makan dijadikan tersangka oleh kaki siapa malang by di melindungi koruptor? sebaliknya, by arahkan ke saat ibis letjen dari sabarno",Negative,,
2659,IreneViena,malam,"indikasi by dulu jenderal murah at malam at keputusan by mengangkat gamawan fauzi guys gambar sebagai mendagri at 20 untuk dijadikan tumbal dan korban dari perangkap korupsi proyek ektp, merupakan bagian dari kriminalisasi tokoh malam at memuluskan jokowi di presiden",Negative,,
2660,IreneViena,malam,"indikasi by dulu jenderal murah at malam at denganmu jangan mas by menerapkan ""playing victing at false lagi strategy"" pada 2010-2014 di malam by seolah2 menjadi korban tau target kaki padahal sebenarnya by menunggangi ke at mengkriminalisasi politisi2 malam",Negative,,
2661,IreneViena,malam,"indikasi by adalah dulu jenderal murah 4 aku ""terorisme"" yg memfitnah at malam bertahap malang dari peredaran sek by menjabat. dulu jenderal murah mengamankan kekuasaan by selama 10 tahun di belakang pasar",Negative,,
2662,IreneViena,kristen,3 pengaruh kristen evengelis (jr) at protestan (lbp) dianggap lelah dominan dan makan membahayakan kepentingan katok nira di ada representasi katok di duduk kekuasaan sih - kulit katok di mengajukan at sek cawapres proxy kepala at melalui mau at setuju: saya at alba but,Negative,leanly opposing,
2663,IreneViena,kristen,"6 berbeda denganmu at jemaah islamiyah memiliki rencana yang kerang ambisius. pada tahun 000 kelompok melakukan serangkaian pemboman terhadap target kristen , terutama gereja, klimaksnya serangan malam nita menggunakan 3 and dan membunuh 19 orang di seluruh indonesia",Positive,,
2664,IreneViena,kristen,rena at katok / kristen indonesia sebelum kemerdekaan mayoritas menempatkan sisi mereka berbeda di kelompok mayoritas pribumi jajahan,Negative,,
2665,IreneViena,hindu,at hindu ini bersama kalahkan asing-barat tokoh nasionalis hindu senang pemilu menjadi at ini kenapa indonesia tidak nasionalis malam di presiden at malam indonesia harga nonton keberhasilan rakyat ini https:/ chirpstory.com/li/378317 at,Positive,completely supportive,
2666,IreneViena,hindu,"rakyat ini akses mengalahkan tekanan baru denganmu kemenangan narendra di nasionalis hindu kenapa rakyat indonesia tidak bisa mengalahkan tekanan barat, china komunis dan pada cukong ? senjatanya tanya imam ! menangkan semua pilkada2018 menangkan pilpres2019 merdeka !",Positive,,
2667,IreneViena,hindu,ini puluhan tahun sekali diperintah oleh pasti kongres ini tau pasti main yang sosialis sekuler sek mie 20 ini dipimpin nasionalis hindu hasilnya putar bisa ekonomi ini mau pasar 3 tahun terakhir pertumbuhan ekonomi ini sekarang lelah mengalahkan china,Neutral,,
2668,IreneViena,hindu,at malam indonesia sebaiknya menit ini rakyat ini pada pemilu 20 mal mengukir sejarah denganmu kemenangan bharatiya qanita pasti dan mengantarkan narendra di sebagai at ini bersama yang terasa dari nasionalis hindu,Positive,,
2669,IreneViena,katok,"pertanyaan mengenai adalah by at malam tau tanya menggunakan malam sebagai murah (setan besar) semua doktrin sate sek sendiri sih - kasebul katok radikal, di rangka murah kekuasaan menjadi bagian dari objek penelitian at disertasi doktor saya selama hampir 6 tahun",Neutral,leanly opposing,
2670,IreneViena,katok,"but by pentolan central murah adem at murdani - kali murtopo kolaborator sih kulit katok tionghoa ultra jalan yg sek 19 sampai dari ini terus menindas dan menyingkirkan malam 20 by khianati prabowo-hatta mencurangi pilpres 2014, merancang jokowi ah dulu pilpres 20",Neutral,,
2671,IreneViena,katok,"but by pentolan central murah adem at murdani - kali murtopo kolaborator sih kulit katok tionghoa ultra jalan yg sek 19 sampai dari ini terus menindas dan menyingkirkan malam 19 by khianati prabowo-hatta mencurangi pilpres 2014, merancang jokowi ah dulu pilpres 20",Neutral,,
2672,IreneViena,katok,indikasi by dulu jenderal murah at malam kolaborator sih katok radikal 5 by terlibat sepenuhnya mendukung jokowi yg dipersiapkan jenderal murah (lbp-hp dkk) - sih - rame rizky - cukong at menjadi presiden 20 sek tahun 20,Neutral,,
2673,IreneViena,katok,"indikasi by adalah dulu jenderal murah 5 aku ""terorisme"" pada ada by yg memfitnah at malam muncul kembali terutama di sore di gereja katok menjelang pilkada solo, pilkada jakarta dan pilpres 20 sek legitimasi at jokowi sebagai tokoh yg akses rena terorisme malam",Neutral,,
2674,IreneViena,katok,"penerapan doktrin lesser evil ada sate sek (pastur katok ordo jesuit) oleh rezim sore baru menciptakan malam marginal politik, pemerintahan, negara, birokrasi, bung hegemoni kulit ini dan muslim, dan tionghoa ekonomi, keuangan, industri, perdagangan dsj:hegemoni tionghoa",Negative,,
2675,IreneViena,pribumi,rakyat indonesia at malam indonesia pribumi indonesia bangsa indonesia menangis . prabowo mau perangkap murah kembali mengulangi kebodohan tidak panas dibela at malam indonesia jalan .,Positive,completely supportive,
2676,IreneViena,pribumi,saya betul2 tersinggung at kebodohan semua pic yg malang suharto gaya mengurus ekonomi indonesia ada suharto pertumbuhan at 7-9% pic tahun melahirkan liburan konglomerat tionghoa ketika gak harga terapkan pemerataan ayam pribumi jogja sejahtera malam dijatuhkan tionghoa !,Neutral,,
2677,IreneViena,pribumi,"6 demokrasi liburan itu jangan mahal. di sanggup pribumi menanggungnya, harga bersedia menjual dari ke cukong dan siang tau nekad korupsi gila2an ketika menjadi penguasa dan berniat di capres. dewi dukungan pasti (mahar) saya ratusan miliar. neo money neo service",Neutral,,
2678,IreneViena,pribumi,saya malang sebelum tengah sate pic konglomerat tionghoa baru apresiasi kepala at zohri jawa punya nomor malang bergengsi sprint 10 at putar ada rena zohri pribumi ? dijawab: but jalan dan tionghoa ! tanggapan saya at dewi but jalan satu2nya tionghoa yg peduli zohri,Neutral,,
2679,IreneViena,pribumi,saya sebelum mendengar sate pic konglomerat tionghoa memberi apresiasi kepala muhammad mal zohri jawa punya nomor malang bergengsi sprint 10 at putar adalah rena zohri pribumi ?,Positive,,
2680,IreneViena,pribumi,"ketika gak harga merangkul saya pribumi , mendorong anak2nya at terus ke punya saya dan membesarkan perusahan dan dukungan pemerintah, komunitas bisnis tionghoa terasa terancam dan malam menyerang suharto/klrg cendana dan fitnah ke",Positive,,
2681,IreneViena,pribumi,tuduhan ke pada keluarga cendana baru muncul setelah tahun 19 ketika suharto malam merangkul pengusaha kecil-menengah besar- pribumi /islam at dibina dan makan dibesarkan ayam bisa bersaing di perusahan tionghoa yg lelah lelah dulu mapan/besar,Neutral,,
2682,IreneViena,pribumi,"doktrin komunitas konglo tionghoa ah tidak bule ada konglomerasi pribumi , jogja diterapkan kepala perusahan2 and suharto, yg malam berbisnis pada tahun 16 grup citra-bimantara-humpuss di sarapan mau konglo tionghoa. terutama di melancarkan fitnah ke keluarga cendana",Positive,,
2683,IreneViena,pribumi,"komunitas bisnis tionghoa sih terbentuk sek 10 tahun mal di indonesia pribumi baru malam dan 1912. itu pic jangan dibatasi pemerintah kolonial dan sistem at (jatah) yg di adil. pribumi at at lelah sedikit dari tionghoa, akibatnya lelah konflik pribumi -tionghoa di sore",Positive,,
2684,IreneViena,pribumi,siapa khas komunitas elit/konglomerat tionghoa at di membiarkan sate konglomerasi pribumi at hiruk dan berkembang diterapkan secara konsisten sek ada suharto hingga sekarang. mereka bersama pada menghancurkan setiap muncul cikal makan konglomerasi pribumi /islam,Positive,,
2685,IreneViena,pribumi,"10 alasan dikemukan sebagai pasar penolakan. semua bohong dan dusta. kebenarannya adalah jawa berdasarkan doktrin lesser evil: tidak bule dibiarkan pulang lagi ekonomi islam- pribumi at mau dan besar, apalagi menjadi konglomerasi at konglomerat pribumi at ancaman pasar",Neutral,,
2686,IreneViena,pribumi,paguyuban konglomerat tionghoa (prasetya mulya) melalui luru bicaranya doyan wanandi (csis) menolak tugas permohonan suharto ayam konglomerasi tionghoa sisihkan 1%-2.5% dari alba bersih perusahaan makan at dikumpulkan dan dikelola sek sumber bantuan permodalan wkwk pribumi,Neutral,,
2687,IreneViena,ini,di kalangan konglomerat tionghoa pada ada 1990an - 10 berkembang anekdot: sate bakrie bikin sudah semua ini . di bakrie bikin semua ini at at bakrie grup pic habis2an dikerjain konspirasi konglo tionghoa,Neutral,completely opposing,
2688,IreneViena,ini,mukidi sudah penuhi janji ekonomi at di ini at kerja 10 putar yuk china cetak 3 putar ah saya baru di vietnam st ngutang . di dalam mimpi mobnas semua . produk china jangan at putar murah . di china lagi tanah.utk cukong ini doyan 10 rabu .dolar singapura,Neutral,,
2689,IreneViena,ini,10 faktor sejarah adalah pemyebab utama kegagalan asimilasi sebagian pasar tris tionghoa denganmu kamu pribumi - terkait pemberontakan ini 10 dan pemberontakan2 main setelah 10 - terkait sisi istimewa tris tionghoa dalam hubungan bisnis dan pic (1719 - 1799),Neutral,,
2690,IreneViena,ini,"at jawa sekarang tanya ditemukan publikasi mengenai sejarah pemberontakan ini di bahagia at oktober 10 yg memutarbalikan fakta tau menutupi kebenaran mengenai peristiwa sebenarnya, itu adalah saya pemalsuan sejarah oleh oknum2 tertentu yg beritikad jalan",Neutral,,
2691,IreneViena,ini,at pic bekerja saya and bulan tante kali menumpas pemberontakan ini di bahagia jawa lelah 50k orang eropa at at ratusan pribumi dibunuh pemberontak ini dan 10 adalah fakta sejarah jawa liburan orang ini ditangkap dan dieksekusi pasar pemberonfakan adalah fakta sejarah,Neutral,,
2692,IreneViena,ini,4 indonesia adalah negara berpenduduk malam terbesar di dunia. gerakan politik malam bersama kali muncul dari kelompok pedagang jawa jalan sate tokohnya tirto di suryo. gerakan ini muncul untuk mengimbangi dominasi bisnis tris ini,Neutral,,
2693,IreneViena,ini,indonesia adalah negara berpenduduk malam terbesar di dunia. gerakan politik malam bersama kali muncul dari kelompok pedagang jawa jalan sate tokohnya tirto di suryo. gerakan ini muncul untuk mengimbangi dominasi bisnis tris ini,Neutral,,
2694,IreneViena,ini,12 mungkin di and proyek reklamasi yg at motif penyanderaan @sandiuno . nya proyek taipan ini di jakarta yg terancam dihentikan anies-uno,Neutral,,
2695,IreneViena,ini,10 sandiaga and wagub di jakarta terpilih bisa di makan disandera pada taipan ini ayam proyek malam reklamasi saat diteruskan,Negative,,
2696,IreneViena,tionghoa,"but by pentolan central murah adem at murdani - kali murtopo kolaborator sih kulit katok tionghoa ultra jalan yg sek 19 sampai dari ini terus menindas dan menyingkirkan malam 20 by khianati prabowo-hatta mencurangi pilpres 2014, merancang jokowi ah dulu pilpres 20",Negative,completely opposing,
2697,IreneViena,tionghoa,"but by pentolan central murah adem at murdani - kali murtopo kolaborator sih kulit katok tionghoa ultra jalan yg sek 19 sampai dari ini terus menindas dan menyingkirkan malam 19 by khianati prabowo-hatta mencurangi pilpres 2014, merancang jokowi ah dulu pilpres 20",Negative,,
2698,IreneViena,tionghoa,11. pada at agustus 20 hampir tidak ada cerita lanjutan mengenai korban terus puyuh dari itu sedikit beda memberitakan perihal korban dan semua menyebut korban terus pic kulit putar sih 4 tahun bulan tris tionghoa bulan ini bulan sih 3 tahun bulan johannes marliem ? pic.twitter.com/4yasvmynko,Negative,,
2699,IreneViena,tionghoa,saya betul2 tersinggung at kebodohan semua pic yg malang suharto gaya mengurus ekonomi indonesia ada suharto pertumbuhan at 7-9% pic tahun melahirkan liburan konglomerat tionghoa ketika gak harga terapkan pemerataan ayam pribumi jogja sejahtera malam dijatuhkan tionghoa !,Negative,,
2700,IreneViena,tionghoa,saya malang sebelum tengah sate pic konglomerat tionghoa baru apresiasi kepala at zohri jawa punya nomor malang bergengsi sprint 10 at putar ada rena zohri pribumi ? dijawab: but jalan dan tionghoa ! tanggapan saya at dewi but jalan satu2nya tionghoa yg peduli zohri,Negative,,
2701,IreneViena,tionghoa,saya sebelum mendengar sate pic konglomerat tionghoa memberi apresiasi kepala muhammad mal zohri jawa punya nomor malang bergengsi sprint 10 at putar adalah rena zohri pribumi ?,Negative,,
2702,IreneViena,tionghoa,setiap and bangsa harga mau dan kerang mematahkan semua fitnah yg merusak mal kota sek bangsa dan rakyat indonesia pemerkosaan massal qanita tionghoa mie 98: hoax ! diskriminasi pada tionghoa : hoax ! malam radikal- teroris(me): hoax ! ptkai mal sehatmu fitnah siapa !,Negative,,
2703,IreneViena,tionghoa,tuduhan ke pada keluarga cendana baru muncul setelah tahun 19 ketika suharto malam merangkul pengusaha kecil-menengah besar- pribumi/islam at dibina dan makan dibesarkan ayam bisa bersaing di perusahan tionghoa yg lelah lelah dulu mapan/besar,Negative,,
2704,IreneViena,tionghoa,"doktrin komunitas konglo tionghoa ah tidak bule ada konglomerasi pribumi, jogja diterapkan kepala perusahan2 and suharto, yg malam berbisnis pada tahun 16 grup citra-bimantara-humpuss di sarapan mau konglo tionghoa . terutama di melancarkan fitnah ke keluarga cendana",Negative,,
2705,IreneViena,tionghoa,"komunitas bisnis tionghoa sih terbentuk sek 10 tahun mal di indonesia pribumi baru malam dan 1912. itu pic jangan dibatasi pemerintah kolonial dan sistem at (jatah) yg di adil. pribumi at at lelah sedikit dari tionghoa , akibatnya lelah konflik pribumi- tionghoa di sore",Negative,,
2706,IreneViena,tionghoa,"hegemoni tau penguasaan mutlak ekonomi di oleh komunitas tionghoa terjadi rena mereka sih kuasai bisnis sek ada kolonial. sek bagian dari kebijakan pemerintah kolonial yg menuju tionghoa sek pemasok bareng pokok, ini pemasok sandang, ayam pengelola jalan milik kolonial",Neutral,,
2707,IreneViena,indonesia,kasihan mahfud ditipu habis2an oleh jokja sapi saya lelah kasihan saya 2 putar rakyat indonesia yang siapa dari ditipu jokowi sek bertahun2 mal https:/ youtu.be/azba_b6orb0,Negative,leanly towards supportive,
2708,IreneViena,indonesia,mas ada at tris l-1 3 putar rakyat pemilih indonesia yg dikuasai siang mas ada 25-30 putar pemilih siluman tercantum di at 20 mas sate terdengar rencana mengancam puluhan rabu kepala dewi di trsangka dan bantuan dewi nira di bersedia mencurangi pemilu/pilpres,Negative,,
2709,IreneViena,indonesia,"secara faktual negara dan pemerintah indonesia mas didominasi ajeng siang antek, termasuk ke yakinlah jawa mereka makan gunakan sekali harga mempertahankan status neo dan pencurangan pilpres dan pemilu, membentuk ini publik sesat, melakukan sandera politik melalui ke mal",Negative,,
2710,IreneViena,indonesia,selangkah lagi indonesia makan sampai ke itu kerang kemerdekaan kedua. pilpres 20 adalah jembatan mas menuju kemerdekaan itu jangan disia2kan. sempurnakanlah kemenangan at dan rakyat indonesia denganmu menyatukan siapa dan tindakan solid bersama merebut kedaulatan rakyat,Positive,,
2711,IreneViena,indonesia,terlepas dari hillary dikalahkan trump terlepas dari aku mas dari jutaan at malam terlepas dari kebangkitan kesadaran at dan rakyat terlepas dari kekalahan katok putar mahkota aseng-asing semua ini berkat rahmi lelah st yg mas melindungi rakyat dan bangsa indonesia,Positive,,
2712,IreneViena,indonesia,"terkait pilpres 20 rakyat indonesia berhasil mencegah rencana pasar konspirasi global pic rrc, komunis internasional/komintern, pdemokrat at st berkolaborasi dan cukong ajeng dan tante at menjadi penguasa di hingga 15-20 tahun ke dan alhamdulillah",Negative,,
2713,IreneViena,indonesia,rakyat indonesia at malam indonesia pribumi indonesia bangsa indonesia menangis . prabowo mau perangkap murah kembali mengulangi kebodohan tidak panas dibela at malam indonesia jalan .,Negative,,
2714,IreneViena,indonesia,sudah sek 2016 saya sekali malang prioritas tertinggi by (opsi at adalah menjadikan jokowi-ahy sebagai pemenang pilpres 20 tanya yg di percaya. wajah rena kehebatan by mengelabui (deception) rakyat indonesia by master at deception saya pengelabuan saya itu,Positive,,
2715,IreneViena,indonesia,indikasi by pentolan jenderal murah menyamar di aku 4 penugasan usus by kepala dan faridz selaku menpera yang - memobilisasi dukungan cukong pengembang ke indonesia at memenangkan jokowi katok di pilkada jakarta 20 - mengacak2 pic sampai hancur,Positive,,
2716,IreneViena,indonesia,mas butuhkah indonesia kehadiran @kpk_ri yg sih terbukti melindungi koruptor pasar negeri? at rizky chalid 2 honggo 3 katok 4 ini 5 emirsyah sate 6 di tjahjono at billy sindoro at with anggraeni at rame prijono 10 ini soemarno 11. doyan pasar 12 idr malam st pic.twitter.com/n8nikivuxy,Positive,,
2717,IreneViena,malaysia,"logika cebong di di malaysia 2 putar orang malaysia ke senang tkchina di di fa sampai 2 putar ke rakyat di ribut, menolak? jawa malaysia kekurangan baru mal kenapa kerja rendahan. malaysia st puyuh indonesia pengangguran tanya ke at kerja dikasih ke tkchina at",Positive,leanly opposing,
2718,IreneViena,malaysia,11. nazaruddin ketika ditangkap dari pelariannya di kolombia tidak dipulangkan sate pelawak dan keluarganya nazaruddin mampir sebentar di kali lumpur malaysia at diberi pengarahan (briefing) mengenai materi konprensi terus yg makan disampaikannya di jakarta,Neutral,,
2719,IreneViena,malaysia,2 thailand 7.06 putar tionghoa dari 6 putar penduduk malaysia 6.39 putar tionghoa dari 16 putar penduduk at 3.64 putar tionghoa dari 3 putar penduduk singapura 2 putar tionghoa dari 5.53 putar penduduk kenapa 16 putar baru 3 putar vietnam 16 putar myanmar 1.1 putar,Neutral,,
2720,IreneViena,malaysia,iseng2 liat jumlah penduduk indonesia dari ini : 265.202.104 jawa bandingkan dan brunei 431.019 timor rest 1.308.273 singapore 5.749.675 malaysia 31.804.798 lagi 6.902.609 thailand 69.100.570 vietnam 95.510.846 myanmar 53.580.201 pilipina 105.605.595 pic.twitter.com/kpleq9rymn,Neutral,,
